video_id,user_id,views,captions,subtitles,top_comments,likes,comment_count,shares,saved_count,viewer_retention_percentage,cluster,sent_label_majority,sent_score_avg,sent_score_final,quality_flag,engagement_rate,viral_coefficient,save_rate,quality_score_enhanced,norm_likes,norm_comment_count,norm_shares,norm_saved_count,norm_viewer_retention_percentage,norm_sent_score_avg,norm_engagement_rate,norm_viral_coefficient,norm_save_rate,video_score,category_total_score,video_money
2001,1,14055,"fps, gaming",Here’s a ranked gaming match with commentary on positioning and decision making.,"Not useful at all. | Too repetitive and unoriginal. | Disliked the presentation style. | Really boring, I didn't enjoy this. | Poor quality, needs improvement.",1195,94,89,194,37.2,2,negative,-0.8667080592364073,0.06664597038179637,True,0.09804340092493774,0.006332266097474209,0.013802917111348274,0.04958460196405651,0.4956680346557228,0.45695364238410596,1.0,0.6029411764705883,0.0,0.0,0.6347294247881966,0.8875529292701697,0.9059091874792166,0.41992674726556584,3.210853794040999,1285.3106508370217
2014,10,5964,"homemade meal, cooking guide","Here’s a cooking tutorial where I walk you through ingredients, preparation, and plating.","Amazing content, keep it up! | Loved this video! | This was super entertaining. | Great explanation, very helpful. | High quality and well presented.",663,34,22,30,47.41,5,positive,0.9714829450473189,0.9857414725236595,False,0.12055667337357479,0.003688799463447351,0.005030181086519115,0.9346800642469338,0.12383561643835618,0.056994818652849714,0.02985074626865671,0.006493506493506536,0.2670651148159798,1.0,1.0,0.2912152064901541,0.0,0.3958830328949584,3.9778045579055163,978.0893872208744
2015,10,8237,"baking, kitchen tips","In this video I’m preparing a homemade dish, explaining each step so you can follow along easily.","Disliked the presentation style. | Not useful at all. | Too repetitive and unoriginal. | Poor quality, needs improvement. | Really boring, I didn't enjoy this.",500,34,50,65,61.7,5,negative,-0.8667080592364073,0.06664597038179637,False,0.0708995993687022,0.006070171178827243,0.007891222532475416,0.08224112745113672,0.03452054794520551,0.056994818652849714,0.23880597014925373,0.12012987012987011,0.7165775401069521,0.0,0.0,0.7468347083164891,0.336714584774473,0.22742839152219307,3.9778045579055163,561.8965139119601
2016,9,14834,"cover, guitar, music",Here’s my version of a song on guitar — hope you like the performance.,"High quality and well presented. | Great explanation, very helpful. | Amazing content, keep it up! | This was super entertaining. | Loved this video!",764,136,80,134,65.58,8,positive,0.9714829450473189,0.9857414725236595,True,0.06606444654172847,0.005393016044222732,0.009033301874073075,1.2928985153620316,0.19835560123329907,0.9399999999999998,0.6956521739130435,0.41007194244604317,0.9007021063189569,1.0,0.18218560765162473,0.7278194756272219,0.2879129306371282,0.6281849880137996,4.214117947080811,1464.9944042692612
2017,15,7279,"fitness, soccer, training",In this fitness video I’ll demonstrate drills that improve soccer performance.,"Poor quality, needs improvement. | Not useful at all. | Disliked the presentation style. | Really boring, I didn't enjoy this. | Too repetitive and unoriginal.",757,67,42,107,47.29,3,negative,-0.8667080592364073,0.06664597038179637,False,0.11897238631680176,0.005770023354856436,0.014699821404039016,0.063033758787103,0.24647058823529414,0.3522727272727273,0.25438596491228077,0.2901960784313726,0.2690484870579658,0.0,0.9694205005473903,0.6045399919127565,1.0,0.3561058373862717,4.677771040066769,748.1612846207146
2018,14,24354,"adventure, vlog",Travel with me as I document my journey and show you the sights I visited.,"This was super entertaining. | Amazing content, keep it up! | Loved this video! | Great explanation, very helpful. | High quality and well presented.",2013,81,180,139,41.42,1,positive,0.9714829450473189,0.9857414725236595,True,0.09337275190933728,0.007390983000739098,0.005707481317237415,0.8165882358385995,0.8641509433962264,0.3434343434343434,0.9885057471264368,0.3714285714285714,0.14352256186317325,1.0,0.5689276182857614,0.9692491588937835,0.0,0.6124656207685572,8.141716455578218,739.3002295745898
2019,10,18968,"baking, kitchen tips","Here’s a cooking tutorial where I walk you through ingredients, preparation, and plating. (variant 2)","Too repetitive and unoriginal. | Disliked the presentation style. | Really boring, I didn't enjoy this. | Poor quality, needs improvement. | Not useful at all.",1383,83,57,243,70.71,5,negative,-0.8667080592364073,0.06664597038179637,True,0.08029312526360186,0.0030050611556305356,0.012811050189793336,0.09425073131393642,0.5183561643835617,0.310880829015544,0.29104477611940294,0.6980519480519479,1.0,0.0,0.18916792991020615,0.16039795306637175,0.9157267235664931,0.4441462671160733,3.9778045579055163,1097.3310653484468
2020,8,13264,"makeup, skincare",Here’s a step-by-step guide to achieving this makeup look.,"Great explanation, very helpful. | This was super entertaining. | Loved this video! | Amazing content, keep it up! | High quality and well presented.",704,99,38,129,68.17,0,positive,0.9714829450473189,0.9857414725236595,True,0.06340470446320869,0.002864897466827503,0.009725572979493365,1.3439599236387574,0.39400921658986177,0.5798319327731092,0.3086419753086419,0.5763888888888888,0.9083750894774516,1.0,0.2520752800429328,0.05130471303297328,0.32313223869256386,0.5776392077391223,4.1085184993727655,1381.7405904256455
2021,4,16946,"travel diary, exploring",In this vlog I’m taking you with me on an adventure to discover amazing places. (variant 2),"Amazing content, keep it up! | Great explanation, very helpful. | High quality and well presented. | This was super entertaining. | Loved this video!",619,144,46,107,46.14,1,positive,0.9714829450473189,0.9857414725236595,False,0.04773987961760887,0.0027145048979110116,0.006314174436445179,0.9096422308448331,0.20660377358490567,0.6616161616161617,0.2183908045977011,0.2698412698412698,0.28093158660844253,1.0,0.0,0.10732556191479817,0.07385835860040255,0.35752798506067757,8.141716455578218,431.5679320955433
2022,6,3420,"hockey, nhl, sports",In this video I’ll discuss hockey strategies and show key sports moments.,"Not bad, could be better. | Thanks for sharing. | Interesting perspective. | This was okay overall. | I learned something new.",108,25,8,30,64.5,2,positive,0.8596485294401646,0.9298242647200823,False,0.0412280701754386,0.0023391812865497076,0.008771929824561403,1.199473301488906,0.0,0.0,0.0,0.0,0.9342915811088296,0.9391606120655933,0.0,0.0,0.1548502173742528,0.3277324080316049,3.210853794040999,1003.1224669789642
2023,1,12834,"fps, gaming highlights",Here’s a ranked gaming match with commentary on positioning and decision making. (variant 2),"Disliked the presentation style. | Too repetitive and unoriginal. | Poor quality, needs improvement. | Not useful at all. | Really boring, I didn't enjoy this.",1055,56,67,113,39.14,2,negative,-0.8667080592364073,0.06664597038179637,False,0.09178743961352658,0.005220508025557114,0.008804737416238117,0.0521704656148702,0.43182854537163706,0.2052980132450331,0.7283950617283951,0.30514705882352944,0.06639288158795341,0.0,0.5648390858197092,0.6404396872297843,0.1597479510817204,0.3186847187374776,3.210853794040999,975.4293240893269
2024,8,22277,"skincare, makeup haul",In this video I’ll share a makeup tutorial with tips for beginners.,"Disliked the presentation style. | Really boring, I didn't enjoy this. | Poor quality, needs improvement. | Not useful at all. | Too repetitive and unoriginal.",1051,85,67,166,67.94,0,negative,-0.8667080592364073,0.06664597038179637,True,0.054001885352605826,0.0030075862997710643,0.007451631727790995,0.0905585445547849,0.6605222734254992,0.4621848739495798,0.6666666666666665,0.8333333333333334,0.9001431639226912,0.0,0.14604699785567252,0.09385614117105062,0.0,0.5019253179302245,4.1085184993727655,1440.755217141782
2025,13,4703,"jokes, memes",Laugh with me as I go through some hilarious memes and funny moments.,"Not useful at all. | Disliked the presentation style. | Really boring, I didn't enjoy this. | Too repetitive and unoriginal. | Poor quality, needs improvement.",554,31,32,37,63.11,7,negative,-0.8667080592364073,0.06664597038179637,False,0.13119285562406974,0.006804167552625983,0.007867318732723793,0.08412054381590338,0.154911838790932,0.026315789473684275,0.14569536423841056,0.0,0.9465431218816822,0.0,1.0,0.888709890529468,0.28937990986990275,0.4241820100926591,5.973543504626462,697.871260490566
2026,13,4659,"comedy, funny skit",Laugh with me as I go through some hilarious memes and funny moments. (variant 2),"Not useful at all. | Disliked the presentation style. | Too repetitive and unoriginal. | Poor quality, needs improvement. | Really boring, I didn't enjoy this.",185,41,10,43,42.89,7,negative,-0.8667080592364073,0.06664597038179637,False,0.0506546469199399,0.0021463833440652502,0.009229448379480575,0.057168913393504925,0.0,0.09210526315789477,0.0,0.024390243902439063,0.22594440484675707,0.0,0.0,0.0,0.43294942491150157,0.056838431675384805,5.973543504626462,0.0
2027,3,11431,"jokes, memes","Enjoy a set of jokes, memes, and funny clips I’ve put together.","Really boring, I didn't enjoy this. | Poor quality, needs improvement. | Too repetitive and unoriginal. | Disliked the presentation style. | Not useful at all.",808,52,49,167,46.35,7,negative,-0.8667080592364073,0.06664597038179637,False,0.07952060187210218,0.004286589099816289,0.014609395503455516,0.06178081454392524,0.26154492023509657,0.16447368421052633,0.2582781456953642,0.5284552845528455,0.34925160370634367,0.0,0.3584131732828333,0.4083534010459821,1.0,0.2783824162671309,5.973543504626462,457.9993566825578
2028,2,21267,"bible, prayer",Join me for a time of scripture reading and prayer together.,"This was okay overall. | I learned something new. | Interesting perspective. | Thanks for sharing. | Not bad, could be better.",1393,75,103,204,56.84,4,positive,0.8596485294401646,0.9298242647200823,True,0.07387031551229604,0.004843184276108525,0.009592326139088728,1.0570242241337895,0.5805727119595733,0.3852459016393443,0.5833333333333334,0.5445859872611465,0.7930097087378641,0.9391606120655931,0.25809257921195816,0.463921889525264,0.4198278475974589,0.5997884439327872,6.110213788826047,964.7100146313609
2029,8,11043,"makeup tutorial, beauty tips",I’m sharing my favorite skincare hacks and beauty advice in today’s video.,"Great explanation, very helpful. | This was super entertaining. | Amazing content, keep it up! | High quality and well presented. | Loved this video!",562,76,36,160,48.45,0,positive,0.9714829450473189,0.9857414725236595,False,0.061034139273748074,0.0032599837000814994,0.014488816444806665,0.9551834868754262,0.2849462365591398,0.38655462184873945,0.28395061728395055,0.7916666666666667,0.20257695060844674,1.0,0.22534425906987157,0.16912390824147727,1.0,0.4217323504580506,4.1085184993727655,1008.8039369839253
2030,15,10292,"soccer workout, endurance",This training session covers soccer practice routines you can try yourself.,"This was okay overall. | Interesting perspective. | Not bad, could be better. | Thanks for sharing. | I learned something new.",1002,45,43,55,61.77,3,positive,0.8596485294401646,0.9298242647200823,True,0.10590750097162845,0.004178002331908278,0.005343956471045472,1.1487048966351896,0.3905882352941177,0.10227272727272725,0.26315789473684215,0.0862745098039216,0.7969376594969013,0.9391606120655933,0.7195898846331634,0.25636496766915234,0.0,0.5247771032631181,4.677771040066769,1102.5315243316136
2031,15,12294,"soccer drills, fitness",Let’s train together! Today I’m going through a soccer workout to build stamina. (variant 2),"Interesting perspective. | Not bad, could be better. | I learned something new. | This was okay overall. | Thanks for sharing.",1081,43,41,70,56.73,3,positive,0.8596485294401646,0.9298242647200823,True,0.09476167236050105,0.0033349601431592645,0.00569383439075972,1.0549786107514052,0.4370588235294118,0.07954545454545453,0.24561403508771934,0.1450980392156863,0.6131972293109733,0.9391606120655933,0.5064560412641438,0.07199162694372199,0.03739664074033385,0.4556661016231391,4.677771040066769,957.3326246227474
2032,3,20864,"comedy, meme",This video is packed with comedy skits and internet humor for a good time. (variant 2),"Not useful at all. | Too repetitive and unoriginal. | Poor quality, needs improvement. | Really boring, I didn't enjoy this. | Disliked the presentation style.",1989,176,77,110,43.25,7,negative,-0.8667080592364073,0.06664597038179637,True,0.10745782208588957,0.0036905674846625766,0.005272239263803681,0.05764876438025386,0.7573467674223343,0.9802631578947368,0.4437086092715232,0.2967479674796748,0.23877405559515336,0.0,0.705294742457277,0.2946318801170148,0.015856532903278292,0.45395460507141655,5.973543504626462,746.8536262947214
2033,14,24081,"travel diary, exploring",Travel with me as I document my journey and show you the sights I visited. (variant 2),"Amazing content, keep it up! | Great explanation, very helpful. | Loved this video! | This was super entertaining. | High quality and well presented.",902,211,182,281,57.35,1,positive,0.9714829450473189,0.9857414725236595,True,0.053776836510111704,0.007557825671691375,0.011668950624974046,1.1306454689846375,0.3400943396226415,1.0,1.0,0.8222222222222223,0.6072780203784571,1.0,0.07526573134796988,1.0,0.7257447364675349,0.6659818369435055,8.141716455578218,803.8990406139013
2034,14,12012,"adventure, trip highlights","Join me as I explore a new city, sharing highlights and travel tips along the way. (variant 2)","Really boring, I didn't enjoy this. | Not useful at all. | Poor quality, needs improvement. | Too repetitive and unoriginal. | Disliked the presentation style.",742,70,54,87,36.49,1,negative,-0.8667080592364073,0.06664597038179637,False,0.0720945720945721,0.004495504495504496,0.007242757242757243,0.04863822918463499,0.264622641509434,0.28787878787878785,0.26436781609195403,0.20634920634920637,0.0,0.0,0.303642012635537,0.4355823281439745,0.18690332273041085,0.1828783955609392,8.141716455578218,220.7504147788339
2035,15,7825,"soccer workout, endurance",I’m sharing a fitness guide that mixes soccer drills with overall conditioning.,"Disliked the presentation style. | Really boring, I didn't enjoy this. | Poor quality, needs improvement. | Too repetitive and unoriginal. | Not useful at all.",601,40,34,84,39.91,3,negative,-0.8667080592364073,0.06664597038179637,False,0.08626198083067092,0.004345047923322683,0.01073482428115016,0.053196813558749854,0.1547058823529412,0.04545454545454543,0.18421052631578952,0.2,0.0,0.0,0.3439224166760875,0.2928978412946483,0.5762019704980714,0.1324056440961202,4.677771040066769,278.1779077396425
2036,12,24734,"bible verse, reflection",In this devotion I’ll share a verse and then guide a prayer session for encouragement.,"Interesting perspective. | This was okay overall. | Thanks for sharing. | Not bad, could be better. | I learned something new.",1692,122,140,320,41.64,4,positive,0.8596485294401646,0.9298242647200823,True,0.07900056602247918,0.005660224791784588,0.012937656666936201,0.7743576476588845,0.7484559236384054,0.7704918032786886,0.8205128205128205,0.9140127388535032,0.20271844660194172,0.9391606120655931,0.3336672432330886,0.6390903577103247,0.7854979411422137,0.6261925103109689,6.110213788826047,1007.1787676053303
2037,1,24017,"fps, gaming highlights",Jump into the action with me as I play an FPS match and talk through strategies. (variant 3),"Not bad, could be better. | I learned something new. | Interesting perspective. | Thanks for sharing. | This was okay overall.",808,133,144,200,48.38,9,positive,0.8596485294401646,0.9298242647200823,True,0.045176333430486736,0.005995753008285798,0.008327434733730274,0.8996979585431516,0.15373699148533587,0.4486486486486487,0.9482758620689654,0.5614035087719299,0.2810650887573966,0.9391606120655933,0.0,0.5400863252184629,0.2912245172873585,0.44298477649399626,3.969391103486893,1096.7812276653794
2038,12,11942,"bible study, scripture reading",Today we’ll read a passage from the Bible and reflect on its meaning in our lives.,"Amazing content, keep it up! | Great explanation, very helpful. | This was super entertaining. | High quality and well presented. | Loved this video!",567,84,71,89,36.42,4,positive,0.9714829450473189,0.9857414725236595,False,0.06045888460894323,0.0059454027801038355,0.0074526879919611455,0.7180140885862336,0.1167883211678832,0.45901639344262296,0.3782051282051282,0.17834394904458595,0.0,1.0,0.060526323421592636,0.700230766803312,0.18594910978690865,0.3131652820978207,6.110213788826047,503.70040791995984
2039,9,6314,"music cover, acoustic guitar",Sit back and enjoy as I perform an acoustic guitar cover of a popular song. (variant 2),"Really boring, I didn't enjoy this. | Not useful at all. | Disliked the presentation style. | Too repetitive and unoriginal. | Poor quality, needs improvement.",726,42,16,77,68.55,8,negative,-0.8667080592364073,0.06664597038179637,False,0.12416851441241686,0.0025340513145391194,0.012195121951219513,0.09137162539344282,0.17882836587872558,0.0,0.0,0.0,1.0,0.0,0.9132479010673807,0.0,0.681544808726706,0.36381144004191596,4.214117947080811,848.4470881033542
2040,3,19834,"jokes, memes",Here’s a funny compilation of memes that had me laughing nonstop.,"Great explanation, very helpful. | Amazing content, keep it up! | This was super entertaining. | Loved this video! | High quality and well presented.",885,109,109,194,44.38,7,positive,0.9714829450473189,0.9857414725236595,True,0.05561157608147625,0.005495613592820409,0.009781183825753756,0.8749441310120002,0.2938706968933669,0.5394736842105263,0.6556291390728477,0.6382113821138211,0.2790449037776196,1.0,0.06154754670229182,0.6390364848286787,0.4911027663656756,0.4744049620760262,5.973543504626462,780.498891960683
2041,5,5109,"fitness tips, soccer practice",Let’s train together! Today I’m going through a soccer workout to build stamina. (variant 3),"Disliked the presentation style. | Really boring, I didn't enjoy this. | Too repetitive and unoriginal. | Poor quality, needs improvement. | Not useful at all.",545,38,33,33,45.47,3,negative,-0.8667080592364073,0.06664597038179637,False,0.12057154041886867,0.0064591896652965355,0.0064591896652965355,0.06060784546520562,0.12176470588235296,0.02272727272727273,0.17543859649122812,0.0,0.20269777615749185,0.0,1.0,0.755260675488284,0.11920150646020795,0.26638388181011563,4.677771040066769,559.6597592449122
2042,7,17677,"tech, computer guide",This video explains a step-by-step PC guide for better productivity.,"Too repetitive and unoriginal. | Poor quality, needs improvement. | Really boring, I didn't enjoy this. | Not useful at all. | Disliked the presentation style.",1838,137,120,104,49.15,6,negative,-0.8667080592364073,0.06664597038179637,True,0.11851558522373706,0.006788482208519546,0.005883351247383606,0.06551298888530584,1.0,0.8636363636363638,1.0,0.24413145539906103,0.4674970805760996,0.0,1.0,1.0,0.0,0.6542761980187625,3.8486190693268734,1670.749319249406
2043,10,7945,"easy dinner, food tutorial",Let’s bake and cook together — I’ll show you a simple way to create a delicious meal.,"Amazing content, keep it up! | Loved this video! | This was super entertaining. | High quality and well presented. | Great explanation, very helpful.",518,55,44,98,68.93,5,positive,0.9714829450473189,0.9857414725236595,False,0.0776589049716803,0.005538074260541221,0.012334801762114538,1.358943194021117,0.044383561643835646,0.1658031088082901,0.19402985074626863,0.22727272727272724,0.9440075495438821,1.0,0.13611969167403723,0.6450304703358886,0.859677276326919,0.4568390901059804,3.9778045579055163,1128.690619632743
2044,4,24761,"travel diary, exploring","Join me as I explore a new city, sharing highlights and travel tips along the way. (variant 3)","Thanks for sharing. | This was okay overall. | Interesting perspective. | I learned something new. | Not bad, could be better.",1783,141,69,337,48.31,1,positive,0.8596485294401646,0.9298242647200823,True,0.08048947942328662,0.0027866402810871934,0.013610112677193975,0.8983962045725435,0.7556603773584906,0.6464646464646464,0.3505747126436781,1.0,0.3441048034934498,0.9391606120655933,0.4083054798335237,0.12062086397107677,0.9620603273573254,0.5900249101967174,8.141716455578218,712.2123051017688
2045,4,14366,"travel diary, exploring",Here’s a travel diary where I share experiences from my recent trip.,"Great explanation, very helpful. | Loved this video! | This was super entertaining. | High quality and well presented. | Amazing content, keep it up!",1496,106,36,200,51.09,1,positive,0.9714829450473189,0.9857414725236595,False,0.11401921202840039,0.002505916747876932,0.013921759710427398,1.0072306366246753,0.6202830188679245,0.46969696969696967,0.16091954022988503,0.5650793650793651,0.4250363901018923,1.0,0.8263372616340221,0.0688805944389876,1.0,0.5750139373182417,8.141716455578218,694.0927318247102
2046,2,3930,"bible, prayer",Here’s a short Bible study where I reflect on scripture and pray with you. (variant 2),"High quality and well presented. | Loved this video! | Great explanation, very helpful. | Amazing content, keep it up! | This was super entertaining.",359,28,15,40,46.45,4,positive,0.9714829450473189,0.9857414725236595,False,0.10229007633587786,0.003816793893129771,0.010178117048346057,0.9157538279744797,0.0,0.0,0.019230769230769214,0.02229299363057321,0.38951456310679616,1.0,0.6767493039741977,0.24387009564635506,0.4838592534040545,0.34576118928594085,6.110213788826047,556.1282237914802
2047,14,21842,"adventure, trip highlights",Come along on this adventure as I explore nature and cultural spots.,"I learned something new. | This was okay overall. | Thanks for sharing. | Not bad, could be better. | Interesting perspective.",2301,118,165,143,70.17,1,positive,0.8596485294401646,0.9298242647200823,True,0.11830418459848,0.007554253273509752,0.006547019503708452,1.3049153731081635,1.0,0.5303030303030303,0.9022988505747126,0.38412698412698415,0.9804949053857351,0.9391606120655933,0.8797601367739046,0.999341569826087,0.10220473987916616,0.8505770583948488,8.141716455578218,1026.7218162434924
2048,4,22818,"adventure, trip highlights",Travel with me as I document my journey and show you the sights I visited. (variant 3),"This was super entertaining. | Great explanation, very helpful. | Amazing content, keep it up! | High quality and well presented. | Loved this video!",2240,117,110,166,48.77,1,positive,0.9714829450473189,0.9857414725236595,True,0.10811639933385923,0.004820755543868876,0.007274958366202121,0.9614922322995776,0.9712264150943395,0.5252525252525252,0.5862068965517241,0.45714285714285713,0.35749636098981086,1.0,0.7527439724362043,0.4955294822550728,0.1908234629914927,0.661731532335008,8.141716455578218,798.768546646124
2049,10,11091,"home cooking, delicious recipe","Here’s a cooking tutorial where I walk you through ingredients, preparation, and plating. (variant 3)","This was super entertaining. | Amazing content, keep it up! | Loved this video! | Great explanation, very helpful. | High quality and well presented.",1023,76,82,106,38.92,5,positive,0.9714829450473189,0.9857414725236595,False,0.10648273374808404,0.00739338202145884,0.009557298710666306,0.7673011622124165,0.3210958904109589,0.27461139896373055,0.47761194029850745,0.2532467532467532,0.0,1.0,0.7165773475877828,1.0,0.5327942848204383,0.45619799495071034,3.9778045579055163,1127.1066963133148
